Outlet_ID,Trade_Spend_Allocation_LKR
OUT_00021,2550.0
OUT_04598,2550.0
OUT_07418,2550.0
OUT_04428,2550.0
OUT_03467,2550.0
OUT_00686,2550.0
OUT_06284,2550.0
OUT_05448,2550.0
OUT_00593,2550.0
OUT_06264,2550.0
OUT_00775,2550.0
OUT_05735,2550.0
OUT_03534,2550.0
OUT_00191,2550.0
OUT_01245,2550.0
OUT_05508,2550.0
OUT_08849,2550.0
OUT_03402,2550.0
OUT_06732,2550.0
OUT_01802,2550.0
OUT_00392,2550.0
OUT_03859,2550.0
OUT_01841,2550.0
OUT_00236,2550.0
OUT_08657,2550.0
OUT_03960,2550.0
OUT_08676,2550.0
OUT_01906,2550.0
OUT_07311,2550.0
OUT_08387,2550.0
OUT_06953,2550.0
OUT_04547,2550.0
OUT_00312,2550.0
OUT_04095,2550.0
OUT_05091,2550.0
OUT_02364,2550.0
OUT_07135,2550.0
OUT_03500,2550.0
OUT_05135,2550.0
OUT_00463,2550.0
OUT_05564,2550.0
OUT_00276,2550.0
OUT_01060,2550.0
OUT_01961,2550.0
OUT_06009,2550.0
OUT_00226,2550.0
OUT_01589,2550.0
OUT_01922,2550.0
OUT_06813,2550.0
OUT_00621,2550.0
OUT_08921,2550.0
OUT_01980,2550.0
OUT_00014,2550.0
OUT_00166,2550.0
OUT_01033,2550.0
OUT_06024,2550.0
OUT_02999,2550.0
OUT_03182,2550.0
OUT_06881,2550.0
OUT_05337,2550.0
OUT_04181,2550.0
OUT_02852,2550.0
OUT_00182,2550.0
OUT_02774,2550.0
OUT_04367,2550.0
OUT_04618,2550.0
OUT_02573,2550.0
OUT_06751,2550.0
OUT_04393,2550.0
OUT_08874,2550.0
OUT_00172,2550.0
OUT_01041,2550.0
OUT_08097,2550.0
OUT_02267,2550.0
OUT_07472,2550.0
OUT_08782,2550.0
OUT_00617,2550.0
OUT_01416,2550.0
OUT_05302,2550.0
OUT_03680,2550.0
OUT_03482,2550.0
OUT_04088,2550.0
OUT_00242,2550.0
OUT_01556,2550.0
OUT_07769,2550.0
OUT_04971,2550.0
OUT_06032,2550.0
OUT_08899,2550.0
OUT_05321,2550.0
OUT_01991,2550.0
OUT_03730,2550.0
OUT_06480,2550.0
OUT_05903,2550.0
OUT_07157,2550.0
OUT_04999,2550.0
OUT_04309,2550.0
OUT_03283,2550.0
OUT_00634,2550.0
OUT_05147,2550.0
OUT_05828,2550.0
OUT_01408,2550.0
OUT_05714,2550.0
OUT_03260,2550.0
OUT_07539,2550.0
OUT_00466,2550.0
OUT_07010,2550.0
OUT_07872,2550.0
OUT_05286,2550.0
OUT_01944,2550.0
OUT_03235,2550.0
OUT_01351,2550.0
OUT_00280,2550.0
OUT_04382,2550.0
OUT_04791,2550.0
OUT_04654,2550.0
OUT_01290,2550.0
OUT_06147,2550.0
OUT_05900,2550.0
OUT_00119,2550.0
OUT_05786,2550.0
OUT_04949,2550.0
OUT_01766,2550.0
OUT_06410,2550.0
OUT_01045,2550.0
OUT_03572,2550.0
OUT_00434,2550.0
OUT_00991,2550.0
OUT_07497,2550.0
OUT_05176,2550.0
OUT_06671,2550.0
OUT_04254,2550.0
OUT_01356,2550.0
OUT_06189,2550.0
OUT_01806,2550.0
OUT_03738,2550.0
OUT_03320,2550.0
OUT_00237,2550.0
OUT_08947,2550.0
OUT_03314,2550.0
OUT_04221,2550.0
OUT_06821,2550.0
OUT_00581,2550.0
OUT_06992,2550.0
OUT_07982,2550.0
OUT_08877,2550.0
OUT_06350,2550.0
OUT_00994,2550.0
OUT_08069,2550.0
OUT_07139,2550.0
OUT_01591,2550.0
OUT_05940,2550.0
OUT_06974,2550.0
OUT_03103,2550.0
OUT_00069,2550.0
OUT_07923,2550.0
OUT_02680,2550.0
OUT_02334,2550.0
OUT_06843,2550.0
OUT_00378,2550.0
OUT_08624,2550.0
OUT_07991,2550.0
OUT_01152,2550.0
OUT_06182,2550.0
OUT_00126,2550.0
OUT_05712,2550.0
OUT_08008,2550.0
OUT_01164,2550.0
OUT_00501,2550.0
OUT_07422,2550.0
OUT_05568,2550.0
OUT_00087,2550.0
OUT_02727,2550.0
OUT_05269,2550.0
OUT_08054,2550.0
OUT_02586,2550.0
OUT_04028,2550.0
OUT_01086,2550.0
OUT_01557,2550.0
OUT_03623,2550.0
OUT_02688,2550.0
OUT_05694,2550.0
OUT_01939,2550.0
OUT_03353,2550.0
OUT_07695,2550.0
OUT_01730,2550.0
OUT_07520,2550.0
OUT_05050,2550.0
OUT_05202,2550.0
OUT_08948,1250.0
OUT_01425,1250.0
OUT_02755,1250.0
OUT_01507,1250.0
OUT_03856,1250.0
OUT_07827,1250.0
OUT_03902,1250.0
OUT_07300,1250.0
OUT_00491,1250.0
OUT_06508,1250.0
OUT_00266,1250.0
OUT_02398,1250.0
OUT_04676,1250.0
OUT_00170,1250.0
OUT_01624,1250.0
OUT_07647,1250.0
OUT_03379,1250.0
OUT_02863,1250.0
OUT_03933,1250.0
OUT_04465,1250.0
OUT_06770,1250.0
OUT_01970,1250.0
OUT_06102,1250.0
OUT_08219,1250.0
OUT_00005,1250.0
OUT_06293,1250.0
OUT_01650,1250.0
OUT_07172,1250.0
OUT_01147,1250.0
OUT_02837,1250.0
OUT_08236,1250.0
OUT_00871,1250.0
OUT_04360,1250.0
OUT_01533,1250.0
OUT_06362,1250.0
OUT_06027,1250.0
OUT_04039,1250.0
OUT_04478,1250.0
OUT_02405,1250.0
OUT_02016,1250.0
OUT_02957,1250.0
OUT_05432,1250.0
OUT_03088,1250.0
OUT_01708,1250.0
OUT_03396,1250.0
OUT_01183,1250.0
OUT_05358,1250.0
OUT_02397,1250.0
OUT_03697,1250.0
OUT_04822,1250.0
OUT_01101,1250.0
OUT_04698,1250.0
OUT_00582,1250.0
OUT_00652,1250.0
OUT_01485,1250.0
OUT_01453,1250.0
OUT_07482,1250.0
OUT_03983,1250.0
OUT_02231,1250.0
OUT_07450,1250.0
OUT_07988,1250.0
OUT_08484,1250.0
OUT_06733,1250.0
OUT_01322,1250.0
OUT_03771,1250.0
OUT_08051,1250.0
OUT_05205,1250.0
OUT_06975,1250.0
OUT_00267,1250.0
OUT_05313,1250.0
OUT_00151,1250.0
OUT_08572,1250.0
OUT_01525,1250.0
OUT_08883,1250.0
OUT_08959,1250.0
OUT_06688,1250.0
OUT_06931,1250.0
OUT_08763,1250.0
OUT_01912,1250.0
OUT_02160,1250.0
OUT_02098,1250.0
OUT_02129,1250.0
OUT_08611,1250.0
OUT_01869,1250.0
OUT_00668,1250.0
OUT_01348,1250.0
OUT_06970,1250.0
OUT_02857,1250.0
OUT_00188,1250.0
OUT_08108,1250.0
OUT_04206,1250.0
OUT_04586,1250.0
OUT_06658,1250.0
OUT_07436,1250.0
OUT_00956,1250.0
OUT_01975,1250.0
OUT_00086,1250.0
OUT_05347,1250.0
OUT_06746,1250.0
OUT_05799,1250.0
OUT_01291,1250.0
OUT_07937,1250.0
OUT_00048,1250.0
OUT_06962,1250.0
OUT_03204,1250.0
OUT_03576,1250.0
OUT_08588,1250.0
OUT_04783,1250.0
OUT_02931,1250.0
OUT_08066,1250.0
OUT_07718,1250.0
OUT_07349,1250.0
OUT_03774,1250.0
OUT_07334,1250.0
OUT_08086,1250.0
OUT_04871,1250.0
OUT_03302,1250.0
OUT_01189,1250.0
OUT_03276,1250.0
OUT_06737,1250.0
OUT_00324,1250.0
OUT_05073,1250.0
OUT_08822,1250.0
OUT_05943,1250.0
OUT_03979,1250.0
OUT_01853,1250.0
OUT_07325,1250.0
OUT_03100,1250.0
OUT_03403,1250.0
OUT_06578,1250.0
OUT_00093,1250.0
OUT_04776,1250.0
OUT_05104,1250.0
OUT_08969,1250.0
OUT_04034,1250.0
OUT_03227,1250.0
OUT_05571,1250.0
OUT_03164,1250.0
OUT_06692,1250.0
OUT_03580,1250.0
OUT_05220,1250.0
OUT_07068,1250.0
OUT_03821,1250.0
OUT_07129,1250.0
OUT_04867,1250.0
OUT_00954,1250.0
OUT_02911,1250.0
OUT_02157,1250.0
OUT_01214,1250.0
OUT_08747,1250.0
OUT_01321,1250.0
OUT_03513,1250.0
OUT_03972,1250.0
OUT_05558,1250.0
OUT_04489,1250.0
OUT_02783,1250.0
OUT_08237,1250.0
OUT_01759,1250.0
OUT_05899,1250.0
OUT_08080,1250.0
OUT_01828,1250.0
OUT_03350,1250.0
OUT_04987,1250.0
OUT_08035,1250.0
OUT_07529,1250.0
OUT_04322,1250.0
OUT_01438,1250.0
OUT_06775,1250.0
OUT_03887,1250.0
OUT_04457,1250.0
OUT_07891,1250.0
OUT_00770,1250.0
OUT_00308,1250.0
OUT_01501,1250.0
OUT_04804,1250.0
OUT_08264,1250.0
OUT_02843,1250.0
OUT_06507,1250.0
OUT_04357,1250.0
OUT_02555,1250.0
OUT_06091,1250.0
OUT_05990,1250.0
OUT_05625,1250.0
OUT_04164,1250.0
OUT_01949,1250.0
OUT_00136,1250.0
OUT_04793,1250.0
OUT_06540,1250.0
OUT_04280,1250.0
OUT_03201,1250.0
OUT_07276,1250.0
OUT_02330,1250.0
OUT_08320,1250.0
OUT_00963,1250.0
OUT_03732,1250.0
OUT_08011,1250.0
OUT_02390,1250.0
OUT_06235,1250.0
OUT_04986,1250.0
OUT_02666,1250.0
OUT_07299,1250.0
OUT_03782,1250.0
OUT_02339,1250.0
OUT_04944,1250.0
OUT_00866,1250.0
OUT_07728,1250.0
OUT_05980,1250.0
OUT_00568,1250.0
OUT_06122,1250.0
OUT_04506,1250.0
OUT_04220,1250.0
OUT_06724,1250.0
OUT_04551,1250.0
OUT_00023,1250.0
OUT_03409,1250.0
OUT_00331,1250.0
OUT_00605,1250.0
OUT_01117,1250.0
OUT_08253,1250.0
OUT_00252,1250.0
OUT_06612,1250.0
OUT_01740,1250.0
OUT_07744,1250.0
OUT_04862,1250.0
OUT_03297,1250.0
OUT_05090,1250.0
OUT_02434,1250.0
OUT_08607,1250.0
OUT_05408,1250.0
OUT_00316,1250.0
OUT_08991,1250.0
OUT_06583,1250.0
OUT_01587,1250.0
OUT_00176,1250.0
OUT_05626,1250.0
OUT_06095,1250.0
OUT_05462,1250.0
OUT_07859,1250.0
OUT_02509,1250.0
OUT_06488,1250.0
OUT_01738,1250.0
OUT_04594,1250.0
OUT_05369,1250.0
OUT_00185,1250.0
OUT_05954,1250.0
OUT_07224,1250.0
OUT_04123,1250.0
OUT_03578,1250.0
OUT_07058,1250.0
OUT_04058,1250.0
OUT_07586,1250.0
OUT_06103,1250.0
OUT_05591,1250.0
OUT_03506,1250.0
OUT_05204,1250.0
OUT_04097,1250.0
OUT_00056,1250.0
OUT_05703,1250.0
OUT_05758,1250.0
OUT_02729,1250.0
OUT_03981,1250.0
OUT_03234,1250.0
OUT_07421,1250.0
OUT_00397,1250.0
OUT_07070,1250.0
OUT_00256,1250.0
OUT_08527,1250.0
OUT_00373,1250.0
OUT_04319,1250.0
OUT_02941,1250.0
OUT_08308,1250.0
OUT_08457,1250.0
OUT_06965,1250.0
OUT_05011,1250.0
OUT_02488,1250.0
OUT_08468,1250.0
OUT_08811,1250.0
OUT_05941,1250.0
OUT_06364,1250.0
OUT_00212,1250.0
OUT_01054,1250.0
OUT_00323,1250.0
OUT_06304,1250.0
OUT_01967,1250.0
OUT_07642,1250.0
OUT_05981,1250.0
OUT_07609,1250.0
OUT_00159,1250.0
OUT_03967,1250.0
OUT_05329,1250.0
OUT_02575,1250.0
OUT_02703,1250.0
OUT_02772,1250.0
OUT_03486,1250.0
OUT_01076,1250.0
OUT_05888,1250.0
OUT_03602,1250.0
OUT_03092,1250.0
OUT_00019,1250.0
OUT_03301,1250.0
OUT_08312,1250.0
OUT_00251,1250.0
OUT_06473,1250.0
OUT_00362,1250.0
OUT_01753,1250.0
OUT_03797,1250.0
OUT_03779,1250.0
OUT_00346,1250.0
OUT_07342,1250.0
OUT_07660,1250.0
OUT_06932,1250.0
OUT_01325,1250.0
OUT_04494,1250.0
OUT_01923,1250.0
OUT_00974,1250.0
OUT_05994,1250.0
OUT_07561,1250.0
OUT_07571,1250.0
OUT_03356,1250.0
OUT_06237,1250.0
OUT_01755,1250.0
OUT_00390,1250.0
OUT_06400,1250.0
OUT_06421,1250.0
OUT_07365,1250.0
OUT_04718,1250.0
OUT_02838,1250.0
OUT_07112,1250.0
OUT_01910,1250.0
OUT_01225,1250.0
OUT_04448,1250.0
OUT_02144,1250.0
OUT_07636,1250.0
OUT_03931,1250.0
OUT_02022,1250.0
OUT_04647,1250.0
OUT_08804,1250.0
OUT_08641,1250.0
OUT_03325,1250.0
OUT_08408,1250.0
OUT_02121,1250.0
OUT_07771,1250.0
OUT_07097,1250.0
OUT_04027,1250.0
OUT_07534,1250.0
OUT_05178,1250.0
OUT_05230,1250.0
OUT_01266,1250.0
OUT_02428,1250.0
OUT_02207,1250.0
OUT_01765,1250.0
OUT_03488,1250.0
OUT_00416,1250.0
OUT_08736,1250.0
OUT_00382,1250.0
OUT_07291,1250.0
OUT_06355,1250.0
OUT_00116,1250.0
OUT_08348,1250.0
OUT_01924,1250.0
OUT_08502,1250.0
OUT_08783,1250.0
OUT_08780,1250.0
OUT_05584,1250.0
OUT_06307,1250.0
OUT_01746,1250.0
OUT_03310,1250.0
OUT_06116,1250.0
OUT_03203,1250.0
OUT_08341,1250.0
OUT_02079,1250.0
OUT_00656,1250.0
OUT_08557,1250.0
OUT_03510,1250.0
OUT_00669,1250.0
OUT_00384,1250.0
OUT_06417,1250.0
OUT_05445,1250.0
OUT_03009,1250.0
OUT_05412,1250.0
OUT_08845,1250.0
OUT_07772,1250.0
OUT_06125,1250.0
OUT_05834,1250.0
OUT_00845,1250.0
OUT_04066,1250.0
OUT_08714,1250.0
OUT_05215,1250.0
OUT_07762,1250.0
OUT_05303,1250.0
OUT_00756,1250.0
OUT_04119,1250.0
OUT_07801,1250.0
OUT_07125,1250.0
OUT_04078,1250.0
OUT_00347,1250.0
OUT_02178,1250.0
OUT_00741,1250.0
OUT_04966,1250.0
OUT_01789,1250.0
OUT_08653,1250.0
OUT_07978,1250.0
OUT_02797,1250.0
OUT_03609,1250.0
OUT_01857,1250.0
OUT_04011,1250.0
OUT_05936,1250.0
OUT_02374,1250.0
OUT_01899,1250.0
OUT_08669,1250.0
OUT_00240,1250.0
OUT_03339,1250.0
OUT_02200,1250.0
OUT_00460,1250.0
OUT_03816,1250.0
OUT_07178,1250.0
OUT_08665,1250.0
OUT_05843,1250.0
OUT_07975,1250.0
OUT_01518,1250.0
OUT_08319,1250.0
OUT_07419,1250.0
OUT_03645,1250.0
OUT_00059,1250.0
OUT_01104,1250.0
OUT_08126,1250.0
OUT_07552,1250.0
OUT_03093,1250.0
OUT_02056,1250.0
OUT_07176,1250.0
OUT_04865,1250.0
OUT_02152,1250.0
OUT_00286,1250.0
OUT_05877,1250.0
OUT_02607,1250.0
OUT_03290,1250.0
OUT_01496,1250.0
OUT_01436,1250.0
OUT_05033,1250.0
OUT_04380,1250.0
OUT_07000,1250.0
OUT_06686,1250.0
OUT_02717,1250.0
OUT_03636,1250.0
OUT_06083,1250.0
OUT_08660,1250.0
OUT_04241,1250.0
OUT_00055,1250.0
OUT_06890,1250.0
OUT_02570,1250.0
OUT_07003,1250.0
OUT_00507,1250.0
OUT_03128,1250.0
OUT_06937,1250.0
OUT_01380,1250.0
OUT_08274,1250.0
OUT_07105,1250.0
OUT_07111,1250.0
OUT_08380,1250.0
OUT_08377,1250.0
OUT_03140,1250.0
OUT_07704,1250.0
OUT_02134,1250.0
OUT_00292,1250.0
OUT_03366,1250.0
OUT_02304,1250.0
OUT_00897,1250.0
OUT_05069,1250.0
OUT_08497,1250.0
OUT_06808,1250.0
OUT_03360,1250.0
OUT_07108,1250.0
OUT_02190,1250.0
OUT_03700,1250.0
OUT_08525,1250.0
OUT_07029,1250.0
OUT_03200,1250.0
OUT_00194,1250.0
OUT_00607,1250.0
OUT_08617,1250.0
OUT_00053,1250.0
OUT_00133,1250.0
OUT_06082,1250.0
OUT_07106,1250.0
OUT_04458,1250.0
OUT_00480,1250.0
OUT_02648,1250.0
OUT_03928,1250.0
OUT_03084,1250.0
OUT_04958,1250.0
OUT_08836,1250.0
OUT_07949,1250.0
OUT_02762,1250.0
OUT_05514,1250.0
OUT_03731,1250.0
OUT_00603,1250.0
OUT_03566,1250.0
OUT_03940,1250.0
OUT_02583,1250.0
OUT_00726,1250.0
OUT_06870,1250.0
OUT_02970,1250.0
OUT_07678,1250.0
OUT_00089,1250.0
OUT_04026,1250.0
OUT_08887,1250.0
OUT_07667,1250.0
OUT_03372,1250.0
OUT_08595,1250.0
OUT_06699,1250.0
OUT_00144,1250.0
OUT_06090,1250.0
OUT_06017,1250.0
OUT_07463,1250.0
OUT_07296,1250.0
OUT_08749,1250.0
OUT_02544,1250.0
OUT_04049,1250.0
OUT_03254,1250.0
OUT_05338,1250.0
OUT_04502,1250.0
OUT_07261,1250.0
OUT_05088,1250.0
OUT_07279,1250.0
OUT_04833,1250.0
OUT_08297,1250.0
OUT_05861,1250.0
OUT_02066,1250.0
OUT_03004,1250.0
OUT_04199,1250.0
OUT_00407,1250.0
OUT_03393,1250.0
OUT_05555,1250.0
OUT_07447,1250.0
OUT_07197,1250.0
OUT_04229,1250.0
OUT_03507,1250.0
OUT_03551,1250.0
OUT_03044,1250.0
OUT_01634,1250.0
OUT_05551,1250.0
OUT_03909,1250.0
OUT_03086,1250.0
OUT_00464,1250.0
OUT_05674,1250.0
OUT_00483,1250.0
OUT_00049,1250.0
OUT_01613,1250.0
OUT_03949,1250.0
OUT_07481,1250.0
OUT_05335,1200.0
OUT_03349,1200.0
OUT_08531,1200.0
OUT_01110,1200.0
OUT_03111,1200.0
OUT_06985,1200.0
OUT_01891,1200.0
OUT_01739,1200.0
OUT_04148,1200.0
OUT_06201,1200.0
OUT_02369,1200.0
OUT_01261,1200.0
OUT_00354,1200.0
OUT_06119,1200.0
OUT_03905,1200.0
OUT_04287,1200.0
OUT_06394,1200.0
OUT_04571,1200.0
OUT_06596,1200.0
OUT_03432,1200.0
OUT_06638,1200.0
OUT_00989,1200.0
OUT_08351,1200.0
OUT_01460,1200.0
OUT_04064,1200.0
OUT_07919,1200.0
OUT_01176,1200.0
OUT_01121,1200.0
OUT_02548,1200.0
OUT_06590,1200.0
OUT_01984,1200.0
OUT_06259,1200.0
OUT_08269,1200.0
OUT_04166,1200.0
OUT_08649,1200.0
OUT_07201,1200.0
OUT_00731,1200.0
OUT_06135,1200.0
OUT_06943,1200.0
OUT_04914,1200.0
OUT_03154,1200.0
OUT_07170,1200.0
OUT_07393,1200.0
OUT_05910,1200.0
OUT_05982,1200.0
OUT_04083,1200.0
OUT_02054,1200.0
OUT_04068,1200.0
OUT_08652,1200.0
OUT_02922,1200.0
OUT_03257,1200.0
OUT_02834,1200.0
OUT_07486,1200.0
OUT_08392,1200.0
OUT_00042,1200.0
OUT_05644,1200.0
OUT_07580,1200.0
OUT_02987,1200.0
OUT_05377,1200.0
OUT_07090,1200.0
OUT_02461,1200.0
OUT_04866,1200.0
OUT_07483,1200.0
OUT_00679,1200.0
OUT_06789,1200.0
OUT_07897,1200.0
OUT_01918,1200.0
OUT_07035,1200.0
OUT_00849,1200.0
OUT_07430,1200.0
OUT_02367,1200.0
OUT_01946,1200.0
OUT_06278,1200.0
OUT_08399,1200.0
OUT_02481,1200.0
OUT_07256,1200.0
OUT_02920,1200.0
OUT_03761,1200.0
OUT_03941,1200.0
OUT_07316,1200.0
OUT_01502,1200.0
OUT_06359,1200.0
OUT_03341,1200.0
OUT_02091,1200.0
OUT_07793,1200.0
OUT_06411,1200.0
OUT_03175,1200.0
OUT_01866,1200.0
OUT_00020,1200.0
OUT_01454,1200.0
OUT_05947,1200.0
OUT_04526,1200.0
OUT_08183,1200.0
OUT_02266,1200.0
OUT_02660,1200.0
OUT_01756,1200.0
OUT_03719,1200.0
OUT_08370,1200.0
OUT_08270,1200.0
OUT_00516,1200.0
OUT_06855,1200.0
OUT_03334,1200.0
OUT_00761,1200.0
OUT_03245,1200.0
OUT_05131,1200.0
OUT_04500,1200.0
OUT_05024,1200.0
OUT_05318,1200.0
OUT_05119,1200.0
OUT_01520,1200.0
OUT_05702,1200.0
OUT_01682,1200.0
OUT_03415,1200.0
OUT_04544,1200.0
OUT_07787,1200.0
OUT_08213,1200.0
OUT_00918,1200.0
OUT_03126,1200.0
OUT_08621,1200.0
OUT_00320,1200.0
OUT_03884,1200.0
OUT_05684,1200.0
OUT_06856,1200.0
OUT_05365,1200.0
OUT_01396,1200.0
OUT_00154,1200.0
OUT_04111,1200.0
OUT_06474,1200.0
OUT_05840,1200.0
OUT_02537,1200.0
OUT_02283,1200.0
OUT_01313,1200.0
OUT_03400,1200.0
OUT_08254,1200.0
OUT_04552,1200.0
OUT_00746,1200.0
OUT_08359,1200.0
OUT_07727,1200.0
OUT_04602,1200.0
OUT_00111,1200.0
OUT_04171,1200.0
OUT_03099,1200.0
OUT_06141,1200.0
OUT_07887,1200.0
OUT_04980,1200.0
OUT_04819,1200.0
OUT_05761,1200.0
OUT_07816,1200.0
OUT_03161,1200.0
OUT_04476,1200.0
OUT_03515,1200.0
OUT_03899,1200.0
OUT_04340,1200.0
OUT_07080,1200.0
OUT_01028,1200.0
OUT_06497,1200.0
OUT_06448,1200.0
OUT_02927,1200.0
OUT_04962,1200.0
OUT_03263,1200.0
OUT_08995,1200.0
OUT_02153,1200.0
OUT_00462,1200.0
OUT_00879,1200.0
OUT_06883,1200.0
OUT_01987,1200.0
OUT_04361,1200.0
OUT_07452,1200.0
OUT_02576,1200.0
OUT_05605,1200.0
OUT_07934,1200.0
OUT_06851,1200.0
OUT_07517,1200.0
OUT_08294,1200.0
OUT_02124,1200.0
OUT_04138,1200.0
OUT_00283,1200.0
OUT_04256,1200.0
OUT_03892,1200.0
OUT_07075,1200.0
OUT_08340,1200.0
OUT_00224,1200.0
OUT_03048,1200.0
OUT_07083,1200.0
OUT_05472,1200.0
OUT_08781,1200.0
OUT_07544,1200.0
OUT_02674,1200.0
OUT_04746,1200.0
OUT_07096,1200.0
OUT_00326,1200.0
OUT_04854,1200.0
OUT_06060,1200.0
OUT_07709,1200.0
OUT_03753,1200.0
OUT_04167,1200.0
OUT_00683,1200.0
OUT_03442,1200.0
OUT_08073,1200.0
OUT_03586,1200.0
OUT_03242,1200.0
OUT_04364,1200.0
OUT_08364,1200.0
OUT_01415,1200.0
OUT_00247,1200.0
OUT_06128,1200.0
OUT_06525,1200.0
OUT_08629,1200.0
OUT_04159,1200.0
OUT_03305,1200.0
OUT_06957,1200.0
OUT_01808,1200.0
OUT_06905,1200.0
OUT_00687,1200.0
OUT_00360,1200.0
OUT_03785,1200.0
OUT_08160,1200.0
OUT_05652,1200.0
OUT_02742,1200.0
OUT_08356,1200.0
OUT_02782,1200.0
OUT_08166,1200.0
OUT_03367,1200.0
OUT_00676,1200.0
OUT_06173,1200.0
OUT_01421,1200.0
OUT_08817,1200.0
OUT_00558,1200.0
OUT_05594,1200.0
OUT_00385,1200.0
OUT_01668,1200.0
OUT_01783,1200.0
OUT_03015,1200.0
OUT_05139,1200.0
OUT_05766,1200.0
OUT_06951,1200.0
OUT_03836,1200.0
OUT_05755,1200.0
OUT_06794,1200.0
OUT_03122,1200.0
OUT_01717,1200.0
OUT_03014,1200.0
OUT_01050,1200.0
OUT_01542,1200.0
OUT_03387,1200.0
OUT_01688,1200.0
OUT_03995,1200.0
OUT_03654,1200.0
OUT_06063,1200.0
OUT_01715,1200.0
OUT_01901,1200.0
OUT_00299,1200.0
OUT_06241,1200.0
OUT_01267,1200.0
OUT_06725,1200.0
OUT_04335,1200.0
OUT_03158,1200.0
OUT_06465,1200.0
OUT_01335,1200.0
OUT_08128,1200.0
OUT_08180,1200.0
OUT_08765,1200.0
OUT_00034,1200.0
OUT_03875,1200.0
OUT_07750,1200.0
OUT_01406,1200.0
OUT_07306,1200.0
OUT_06258,1200.0
OUT_08082,1200.0
OUT_08375,1200.0
OUT_06159,1200.0
OUT_07511,1200.0
OUT_06347,1200.0
OUT_02632,1200.0
OUT_01553,1200.0
OUT_01199,1200.0
OUT_05222,1200.0
OUT_04036,1200.0
OUT_02081,1200.0
OUT_08943,1200.0
OUT_03078,1200.0
OUT_04703,1200.0
OUT_00147,1200.0
OUT_07785,1200.0
OUT_06302,1200.0
OUT_07065,1200.0
OUT_02551,1200.0
OUT_01420,1200.0
OUT_04615,1200.0
OUT_08728,1200.0
OUT_04184,1200.0
OUT_04240,1200.0
OUT_04060,1200.0
OUT_06382,1200.0
OUT_08139,1200.0
OUT_08914,1200.0
OUT_02705,1200.0
OUT_07962,1200.0
OUT_06051,1200.0
OUT_08154,1200.0
OUT_00983,1200.0
OUT_05531,1200.0
OUT_04262,1200.0
OUT_06648,1200.0
OUT_08245,1200.0
OUT_04587,1200.0
OUT_01135,1200.0
OUT_02533,1200.0
OUT_01610,1200.0
OUT_00118,1200.0
OUT_01211,1200.0
OUT_04754,1200.0
OUT_08998,1200.0
OUT_02232,1200.0
OUT_05806,1200.0
OUT_08857,1200.0
OUT_05711,1200.0
OUT_03930,1200.0
OUT_06759,1200.0
OUT_04190,1200.0
OUT_03192,1200.0
OUT_03801,1200.0
OUT_07254,1200.0
OUT_05780,1200.0
OUT_02005,1200.0
OUT_00096,1200.0
OUT_02569,1200.0
OUT_00852,1200.0
OUT_07521,1200.0
OUT_02731,1200.0
OUT_08231,1200.0
OUT_03061,1200.0
OUT_03519,1200.0
OUT_08952,1200.0
OUT_06873,1200.0
OUT_05038,1200.0
OUT_01180,1200.0
OUT_01168,1200.0
OUT_04898,1200.0
OUT_03390,1200.0
OUT_01286,1200.0
OUT_03508,1200.0
OUT_08942,1200.0
OUT_04955,1200.0
OUT_05512,1200.0
OUT_05824,1200.0
OUT_00313,1200.0
OUT_04509,1200.0
OUT_04412,1200.0
OUT_00315,1200.0
OUT_06825,500.0
OUT_08072,500.0
OUT_05014,500.0
OUT_08985,500.0
OUT_02998,500.0
OUT_06318,500.0
OUT_06569,500.0
OUT_02420,500.0
OUT_07641,500.0
OUT_02623,500.0
OUT_03914,500.0
OUT_03423,500.0
OUT_02597,500.0
OUT_07074,500.0
OUT_03144,500.0
OUT_03002,500.0
OUT_08926,500.0
OUT_04906,500.0
OUT_08101,500.0
OUT_04201,500.0
OUT_00495,500.0
OUT_03012,500.0
OUT_04334,500.0
OUT_04787,500.0
OUT_08147,500.0
OUT_02844,500.0
OUT_02193,500.0
OUT_01119,500.0
OUT_01359,500.0
OUT_05409,500.0
OUT_06452,500.0
OUT_07142,500.0
OUT_08544,500.0
OUT_06188,500.0
OUT_03913,500.0
OUT_02215,500.0
OUT_01362,500.0
OUT_04366,500.0
OUT_04766,500.0
OUT_06467,500.0
OUT_02724,500.0
OUT_06044,500.0
OUT_05238,500.0
OUT_05704,500.0
OUT_06084,500.0
OUT_05084,500.0
OUT_00930,500.0
OUT_04330,500.0
OUT_08171,500.0
OUT_01389,500.0
OUT_01648,500.0
OUT_05978,500.0
OUT_01999,500.0
OUT_07207,500.0
OUT_06533,500.0
OUT_03613,500.0
OUT_05781,500.0
OUT_01839,500.0
OUT_00549,500.0
OUT_03199,500.0
OUT_05306,500.0
OUT_06998,500.0
OUT_03038,500.0
OUT_01796,500.0
OUT_01114,500.0
OUT_02496,500.0
OUT_00485,500.0
OUT_06609,500.0
OUT_00890,500.0
OUT_04432,500.0
OUT_08753,500.0
OUT_01072,500.0
OUT_04045,500.0
OUT_04902,500.0
OUT_06056,500.0
OUT_05747,500.0
OUT_08862,500.0
OUT_05160,500.0
OUT_07423,500.0
OUT_08528,500.0
OUT_04521,500.0
OUT_06430,500.0
OUT_02410,500.0
